,load_forecast,coal_power_available,gas_power_available,nuclear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,is_weekend,is_day,solar_ratio,wind_ratio,coal_ratio,gas_ratio,nuclear_ratio,fossil_ratio,green_ratio,controlable_ratio,all_offer,offer_minus_load,spot_id_delta_lag_1,spot_id_delta_lag_2,spot_id_delta_lag_3,spot_id_delta_lag_4,spot_id_delta_lag_5,spot_id_delta_lag_6,spot_id_delta_lag_7,spot_id_delta_lag_8,spot_id_delta_lag_9,spot_id_delta_lag_10,spot_id_delta_lag_11,spot_id_delta_lag_12,spot_id_delta_lag_13,spot_id_delta_lag_14,spot_id_delta_lag_15,spot_id_delta_lag_16,spot_id_delta_lag_17,spot_id_delta_lag_18
131,2.4882139207967744,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.1505966148915112,-0.7405304439406709,-0.1268232844083171,-0.5886539682134926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.718871123175527,0.2291251027592966,-1.1172352800247365,-1.965182555505463,-0.8063502215521292,-1.925052547477468,-0.3914630669512066,-1.1715146655743385,1.6556121826409782,-1.4179112514691194,0.578223442849768,0.1891011894403587,-0.2285410141108194,-0.0285049400241858,-0.3121868061517036,-0.6393622947474255,-0.6896951911574226,0.0891827308464727,0.007745336420444,-0.098517773134564,-0.3350975627730314,-0.765225678972464,-0.5314058737061244,-0.5492765733793926,-0.7676240477544797,-0.6686466987343985,-0.2117251518338695,0.1339146395022129
132,2.7145710841564434,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.194036565378581,-0.6907412317100409,-0.1344031724802465,-0.5221310152534029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6891578979599758,0.2063311696087514,-1.2583389264500286,-2.0694521716510117,-0.937209284493274,-2.042728321803313,-0.3856107750859368,-1.3079814442781583,1.6903548434943392,-1.654162022824185,0.1344869887550313,0.5783294771845598,0.1891691985857991,-0.2285031351857034,-0.0284495582198127,-0.3121287516495122,-0.6392960064487562,-0.6896465721523498,0.0892576379748401,0.0077782970789732,-0.0984957762867411,-0.3351088321194843,-0.7652593183401006,-0.531380951136619,-0.5492463515915544,-0.7675907704174268,-0.6685778992290814,-0.211639316220535
133,2.747823388006571,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.2140126010040218,-0.4947965900282068,-0.3440234989462796,-0.4667185053639707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5728859697765117,0.2114563530769174,-1.2783345894846985,-2.084228119417213,-0.9557531973820818,-2.059404043447468,-0.289593972882572,-1.3273200212144605,1.7704295378584216,-1.6194678536042102,-0.1111009262439864,0.1346095491518333,0.5783698693541437,0.1892019739479359,-0.2284420498507836,-0.028401598350684,-0.3120711878487611,-0.6392483708372797,-0.6895734021948702,0.0892900702377023,0.0077992833099342,-0.0985064623289989,-0.3351388515053819,-0.7652353266702093,-0.53135056074672,-0.549211683091625,-0.7675228476064246,-0.6684703931974694
134,2.7572046245676405,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.1908657660729554,-0.1906005643352612,-0.3384091261487441,-0.3271446458870981,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3925864979293424,0.1952266519156771,-1.2839431177079064,-2.088372584140774,-0.9609545282219372,-2.064081370491909,-0.1594452563090004,-1.3327442451752207,1.8744195569880024,-1.53432946374059,0.2859211627419327,-0.1109692194246294,0.1346814246511889,0.5783978894814924,0.1892511472061115,-0.228386974769137,-0.0283515991074499,-0.3120299370784888,-0.6391750884671215,-0.6895359212345828,0.0893102814901318,0.0077888593212944,-0.0985344904042461,-0.3351131476564064,-0.7652071395191302,-0.5313157782426579,-0.549141825331908,-0.7674106482060411
135,2.702774875807376,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.2263787182959611,0.0814733889508262,-0.2170697319386244,-0.3512418314358509,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.227522560038352,0.2288842903521497,-1.2512017135322562,-2.064178073708552,-0.9305902564377116,-2.0367761222825727,-0.0026855802817309,-1.3010787703892353,1.9885230219139385,-1.3641628242330952,0.0073689636524451,0.2860380832808266,-0.1108799193363213,0.1347148657422867,0.5784359636855435,0.1892913618505482,-0.2283316436397407,-0.0283158843002762,-0.3119559248509218,-0.6391379342090631,-0.6895083052429386,0.0893000584539358,0.0077617258567237,-0.0985078447050925,-0.3350809081463331,-0.765173846785299,-0.5312457619162094,-0.5490399846480334
136,2.71819354183844,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.450237149273123,0.2337320121593333,-0.2418386125026137,-0.356903950063369,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.137738345434592,0.3636482530952921,-1.2605260488867769,-2.0710683624633712,-0.9392376147303806,-2.0445523095797453,0.1728565987440995,-1.310096694742163,2.1289214459103976,-1.2524806414107006,-0.2690330873970081,0.0074962583016305,0.2860992144476074,-0.1108434779887151,0.1347655928589149,0.5784623321467789,0.1893355570989958,-0.2282920268032716,-0.0282412392513822,-0.311920891759668,-0.6391107973795872,-0.689520448332891,0.0892736110100465,0.0077887946888651,-0.0984733760385741,-0.3350448753174468,-0.7651059025591359,-0.5311447701167552
137,2.53874256128412,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.7289504082376064,0.2729209404957001,-0.035102082757218,-0.0612917152195497,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0991589456006628,0.5836509923178003,-1.14950938279854,-1.9890317500012844,-0.8362811195355646,-1.9519680817729617,0.3739393498297385,-1.2027281951511863,2.2480221428768856,-0.9294393768958256,-0.3310755595420774,-0.268895498715423,0.0075771528902841,0.2861308055235442,-0.1107857480613198,0.1348077459576163,0.578496151560011,0.1893670243740584,-0.2282178277991421,-0.0282080453133321,-0.3118968659676928,-0.6391228162224737,-0.6895534505444746,0.0893010043162728,0.0078242648199991,-0.0984358359146627,-0.3349731199319337,-0.764993817804468
138,2.309506008484915,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.8117082701144325,0.1514995067977768,0.5391342523986024,0.2913172494115355,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1552999676270495,0.7027028658560307,-0.9993003221309132,-1.8780336185271331,-0.6969777250294412,-1.8266986931170188,0.421783619370076,-1.0574552191456337,2.234101282192491,-0.6704997202730942,-0.5811418333588657,-0.3309356602147644,-0.2687949932590067,0.0076121469351669,0.2861772145740163,-0.1107348588847763,0.1348533938144639,0.5785200254972296,0.1894421549624797,-0.2281833375320608,-0.0281867169398596,-0.3119080781165059,-0.6391553942737175,-0.6895291575124921,0.0893372424076561,0.0078624821070752,-0.0983619840538767,-0.3348814381569295
159,1.9936091219087004,1.4186246794750963,-0.4970721159565348,1.995462974258803,1.8329526254621236,-0.0833128424963554,0.3007583030822529,0.0658026649965668,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2837466795174722,0.8167700484061876,-0.7751833265971552,-1.833764272058753,-0.3610887423468787,-1.745560525939438,0.4085247991233543,-0.7680385844298169,2.269319869906857,-0.2633113278723122,-0.1214948117048564,0.0686442597536813,0.15687233849378,0.8130920900572741,1.141558121534318,1.4196877545988535,1.069065573613741,1.070342576493775,0.9957313365644308,1.3104545846534468,0.7429593325103694,0.3072915990627108,0.5318084202228777,0.5811081800874398,0.0617610516102103,0.0214032846305957,0.0972961680553456,0.3236874123782326
160,2.073674725033869,1.4186246794750963,-0.4970721159565348,1.995462974258803,2.24135157602669,-0.0010803371347988,-0.0991549088260413,-0.3912763946298531,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2351796832772008,1.066853239050337,-0.8339952835308211,-1.875767219820484,-0.417167782579682,-1.793338124558853,0.6408318323874022,-0.8257901529704721,2.4530276382547664,-0.1881956980055734,-0.2432854114163262,-0.1213627177863687,0.0687208156985801,0.1569055084573761,0.8131234712732158,1.1415644555742908,1.4196991457812342,1.0690798755146058,1.0704196720892605,0.9957578926985924,1.310463185604132,0.7429507209422829,0.3072669862956124,0.5318375751259189,0.5811490516976916,0.0617996124985643,0.0214781983263547,0.0973673455073865
