,load_forecast,coal_power_available,gas_power_available,nuclear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,is_weekend,is_day,solar_ratio,wind_ratio,coal_ratio,gas_ratio,nuclear_ratio,fossil_ratio,green_ratio,controlable_ratio,all_offer,offer_minus_load,spot_id_delta_lag_1,spot_id_delta_lag_2,spot_id_delta_lag_3,spot_id_delta_lag_4,spot_id_delta_lag_5,spot_id_delta_lag_6,spot_id_delta_lag_7,spot_id_delta_lag_8,spot_id_delta_lag_9,spot_id_delta_lag_10,spot_id_delta_lag_11,spot_id_delta_lag_12,spot_id_delta_lag_13,spot_id_delta_lag_14,spot_id_delta_lag_15,spot_id_delta_lag_16,spot_id_delta_lag_17,spot_id_delta_lag_18
86,2.188385884963779,0.2534263271852081,0.2876111150730114,1.7172401130487138,0.4970948780020914,0.0275083073073047,-0.3402058840339586,-0.4691376828591282,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2249733231443449,-0.1348227378886067,-1.7309804083268945,-1.8163577955988448,-0.6639581651792069,-1.9118575297227005,-0.282606915939556,-1.054664950977613,1.568755530507575,-1.1427809825437332,0.4511174327503416,0.7666422457174968,-0.2774419176506576,0.1698942134227453,1.1287981163332053,0.7407225487484221,0.7797302483490516,1.0704552991992229,0.8404656158172187,1.156864070786586,1.6219188780340352,0.688162843171519,0.984576618388892,1.030786473392907,0.7803577096755256,0.8696968561334774,0.847198570370672,1.1535021320900205
87,2.1884787684940865,0.2534263271852081,0.2876111150730114,1.7172401130487138,0.4859970804324021,0.4280705502208244,-0.4126736165993441,-0.34658084686991,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0326034056042113,-0.1422227367398595,-1.7310343963256682,-1.8164059367037997,-0.6640179749694177,-1.9119097417023296,-0.084438903184303,-1.0547268905920708,1.7129613693920742,-1.0094011764313862,0.4245147262009848,0.4512282008900427,0.766669276501627,-0.2774034412566903,0.1699439372978995,1.1288049043409645,0.7407520420803223,0.7797501957877901,1.0705323950461345,0.8404931784465044,1.1568741320091591,1.6219124334013633,0.6881414359216159,0.984607575624765,1.0308315816083962,0.7804008483436236,0.8697792861375788,0.8472341768453723
88,2.230833658314361,0.2534263271852081,0.2876111150730114,1.7172401130487138,0.6876599162701852,0.6291547234877557,-0.269708472320907,-0.2449633849044213,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1564472581050505,-0.016532046554914,-1.7554998576316294,-1.838221791472493,-0.691121667296811,-1.935570373627144,0.111032317783652,-1.082795744323226,1.863116294039135,-0.9206281593161496,0.6741524692155676,0.4246264851044016,0.4512776112964538,0.7666949959960151,-0.2773409613872389,0.1699848388426318,1.12882405086162,0.7407727500654598,0.7798266432199075,1.070558466289618,0.8405062475860946,1.1568665408823915,1.621898884844953,0.6881712131389628,0.9846522487697535,1.0308763159062604,0.7804824871401163,0.8698138215153918
89,2.121416859611985,0.2534263271852081,0.2876111150730114,1.7172401130487138,0.8465169614820237,0.6108451422158466,-0.0168757374311307,-0.0743511158495887,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1588126790963609,0.1123046420748589,-1.6916664751177424,-1.7813015566605663,-0.6204048171938601,-1.8738368894598565,0.2127768112970881,-1.0095606700060045,1.915944175610684,-0.7419807228882166,0.6361497208660171,0.6742549308688192,0.4246777829865327,0.4513071842308047,0.7667277003601134,-0.2772841466095435,0.1700295488296304,1.1288371867494986,0.7408491105587784,0.7798545989355099,1.0705693480683889,0.8404978765044626,1.1568490783717822,1.6219323790674114,0.688213093434342,0.9846966888847654,1.030960174041564,0.7805212582350092
90,1.9621216051344172,0.2534263271852081,0.2876111150730114,1.7172401130487138,0.7716860978692615,0.3830996488512232,0.1435177589159581,0.1081805213671876,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0286229495980428,0.0968868341290767,-1.5949265409005888,-1.6950385457644606,-0.5132329400727392,-1.7802793657607183,0.0977636557065709,-0.8985724066111413,1.803506454698265,-0.6571727536838341,0.4471268520300283,0.6362535978543623,0.6742885168246158,0.4247076809162867,0.4513488827961607,0.7667473698912495,-0.2772275118140564,0.1700613928053283,1.1289144128166204,0.7408773189424932,0.7798682446003733,1.0705615441708582,0.8404777513481183,1.1568807213720524,1.6219830567130409,0.6882556451003254,0.9847801378453124,1.0309870639421872
91,1.840629947492051,0.2534263271852081,0.2876111150730114,1.7172401130487138,0.3433111116792536,-0.0126442832012677,0.7833636776790721,0.0017174636025167,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2255060365181602,-0.1757507401837762,-1.5179262539869345,-1.6263773807265995,-0.4279293335096299,-1.7058121229818073,-0.3147553027334452,-0.8102311420174618,1.496176684204321,-0.7976015338599219,0.3530100423066922,0.4472377687907945,0.6362898801247111,0.674315365022614,0.4247501380438866,0.4513797726850828,0.7667761693654976,-0.2771869409168433,0.1701364803327336,1.1289401056042805,0.7408913351864036,0.7798597240253583,1.070543355293648,0.8405081349701197,1.1569270175736184,1.622031556908252,0.6883364674439023,0.9848092182563488
92,1.7800698857314832,0.2534263271852081,0.2876111150730114,1.7172401130487138,0.102330364451714,-0.4276614586978735,-0.0917493891649578,-0.2071798871211755,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5047927723087363,-0.334962921993737,-1.4784479905553094,-1.5911746085093146,-0.3841939347656943,-1.6676325583946094,-0.6592643868030041,-0.7649383274670053,1.252026204508783,-0.9517978415042536,-0.1058304468645728,0.3531244642566745,0.4472874623309614,0.6363171925881969,0.6743507038607222,0.4247819742469432,0.451416980294754,0.7667963695654345,-0.2771128509723256,0.1701683883062672,1.1289504323157846,0.7408827185199975,0.7798390885216367,1.070574654737019,0.8405514504946626,1.1569725551553915,1.622120652976765,0.6883796094062153
93,2.132005582067054,0.2534263271852081,0.2876111150730114,1.7172401130487138,0.0186212627832002,-0.6920261146063152,-0.2919282797884173,-0.3436948825198424,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6874183817019178,-0.4454312950698076,-1.6979346358516858,-1.786890876335696,-0.6273489045285253,-1.8798988493026192,-0.8894686823371004,-1.0167520360139517,1.122693080030689,-1.488841552985512,0.0559765585255776,-0.1056989363335042,0.3531808354329252,0.4473170840167574,0.6363536150547697,0.67437365992505,0.424819890990632,0.4514433338126241,0.7668727881041734,-0.2770780437479521,0.1701878306027811,1.128942772347562,0.7408617549750723,0.7798692307595186,1.0706201378134252,0.8405949726236136,1.1570575305668915,1.622119501687047
139,2.1184445866421413,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.6623636228194705,-0.1950976544722213,1.9374093756562225,0.6310337009544268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3644697018337795,0.6613823978521207,-0.866269471226676,-1.779729456227228,-0.5736053464083937,-1.7157553632600513,0.2241685680466277,-0.9287959523509866,2.049679623553074,-0.6146586288618969,-0.3570462452395753,-0.5809926208216291,-0.3308307528130213,-0.2687566225127393,0.0076664987557015,0.2862139808411552,-0.1106826645231771,0.1348859241505819,0.5785960240874861,0.1894739377888315,-0.2281601078803767,-0.028197229646278,-0.3119379022384736,-0.6391309006223632,-0.6895002571022729,0.0893759789685884,0.0079372758245031,-0.0982815257251861
140,2.061414099033263,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.562800524622829,-0.5227427930221734,3.8420929400799535,0.587546114590355,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5761488270777031,0.6113110017380177,-0.8250809973093293,-1.7492929191583115,-0.5354072896086819,-1.6814055382603843,0.0177834506129798,-0.8889609906216123,1.8909580154079244,-0.6939595870789819,-0.270778434139293,-0.3569053786868781,-0.5808699710890708,-0.3307916241168734,-0.2686943892324874,0.0077131737094887,0.2862555919988046,-0.1106453432645701,0.1349609332194599,0.5786252842612525,0.189493196536567,-0.2281711135894878,-0.0282246659796758,-0.311912106033558,-0.6391015253893156,-0.6894664820819895,0.0894514949366581,0.0080126919389631
141,2.3013322578178443,1.4186246794750963,0.2876111150730114,1.7904165368190386,1.4971649789963808,-0.7077659300856757,6.190850303097824,-0.1999120848322174,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6981464644556905,0.4993300647741054,-0.9937600614944292,-1.873939600657664,-0.6918397053275629,-1.822078298982056,-0.1655986961766657,-1.0520970194010164,1.797795332366206,-1.0646915667438537,-0.0166896713293049,-0.2706407804558171,-0.3567986286516199,-0.580827787425965,-0.3307276217280236,-0.2686378820773328,0.0077622100830528,0.2862851681610995,-0.1105708818507021,0.1349930692150997,0.5786408431270283,0.1894832204854655,-0.2282002329581201,-0.0281977403984424,-0.311879647936873,-0.6390674293067359,-0.6893978670504401,0.0895230444940409
157,1.828740855612676,1.4186246794750963,-0.4970721159565348,1.9472884952766725,1.0107643655134255,-0.5436221400866311,0.7143649476854562,-0.392085448014727,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5851586652132389,0.2953642794611629,-0.6494631340182496,-1.7439760902534347,-0.2720656568327302,-1.6434280819167837,-0.2342653857088428,-0.6691176200549731,1.7527012622859872,-0.5460412719601693,0.1566803037696371,0.8130431989572373,1.1415149672072695,1.419677233138922,1.0690359196158914,1.070307593091617,0.9956386729467472,1.3103524375885398,0.7429171409503598,0.3072831460076889,0.5318402752520384,0.5811011373645287,0.061697789787833,0.0213293833805235,0.0971817960459148,0.3235493798713578,-0.01598981686911,-0.269937912816468
158,1.934349429572439,1.4186246794750963,-0.4970721159565348,1.9472884952766725,1.3925286019107386,-0.29949438979451,0.6488265680891862,-0.030927493349783,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4242245135002991,0.5322398393348109,-0.7307256387460146,-1.802013008578012,-0.3490530320419977,-1.709444034048261,0.0767560517664085,-0.7485182290800753,1.986381351039416,-0.4549553102302675,0.0685192425222992,0.1568020376215456,0.8130669374472416,1.141536106855315,1.4196913158142948,1.0690448338071223,1.0703282992313303,0.9956544075601516,1.310430068523594,0.7429453359282662,0.3073012846766476,0.5318311432033858,0.5810788290538491,0.0617250733230812,0.0213649810831454,0.0972205825801364,0.3236269707337164,-0.0159132657935278
184,1.6804987412417152,1.4186246794750963,-0.4970721159565348,1.7927033000618613,0.7298315470350045,-0.0380207204026856,0.3777647876917275,0.4481047813933235,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2305585754020221,0.1327517839459073,-0.5307822379466536,-1.6592153079582077,-0.2609763474468005,-1.5470142145343952,-0.0796092189803339,-0.6337364486167633,1.713913223114084,-0.406163192882811,1.494067298320961,0.6031632239826754,0.3246989901119503,0.529518280081805,0.262339861503021,0.3648592517300541,0.4357644564649683,0.2923587889169119,0.1349526075712459,0.1953050957122396,0.0602557580658858,0.4318795212172459,0.0099087879655698,0.8626823057954611,1.1479796242700768,0.9246287711751549,0.5407323039403099,0.2322830887640859
185,1.4711392639283407,1.4186246794750963,-0.4970721159565348,1.7927033000618613,0.6521469640471793,-0.075924765842778,0.6395696686717199,0.4901487922122943,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2409652388730086,0.1269270539617085,-0.3532928749059298,-1.5324540704011744,-0.0963215576116621,-1.402825583706486,-0.0923626310591585,-0.4630942087722977,1.6707228604778852,-0.1978880373432172,1.2230808080803242,1.494139223913486,0.6032018541195207,0.3247301095777131,0.5295577482301619,0.2623774758411629,0.3648987660962326,0.4357911153963444,0.292434149227423,0.1349847436208558,0.1953242990198585,0.0602454634003683,0.4318559570163833,0.009935865344514,0.8627258302320411,1.148025104852982,0.9247116879036936,0.5407824473795341
186,1.2258338603859178,1.4186246794750963,-0.4970721159565348,1.7927033000618613,0.4454108493203954,-0.2156557808126105,0.7331678927360353,0.3538224804424204,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3255409927708522,0.0298602276884929,-0.1290891192927667,-1.3723298520279392,0.1116696235402128,-1.2206871614680794,-0.2345594925657219,-0.2475397080183949,1.5413897359997908,-0.0267301358580089,1.197561757482448,1.2231628260136975,1.4941146364902165,0.6032295708508922,0.3247754178567029,0.5295858556511334,0.2624197225129355,0.3649268077655738,0.4358667956312098,0.2924652644180625,0.1350045204281801,0.1953143373444159,0.0602187714250121,0.4318847140389931,0.009971355704089,0.8627694936216356,1.1481100009855656,0.9247436176101388
187,1.0471259480740578,1.4186246794750963,-0.4970721159565348,1.7927033000618613,-0.0143550499953051,-0.4231643685609134,1.7596066380250897,0.1510033824045766,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4735124106910493,-0.2934361115261906,0.0465180336368255,-1.2469128712699726,0.2745783092428865,-1.0780275986034842,-0.602311185112414,-0.0787070670350613,1.2920040608331986,-0.0456742536543125,1.010134827169152,1.1976447258209746,1.2231574652213648,1.4941314680927225,0.6032669369072868,0.3248108109001926,0.5296209781786898,0.2624497637629407,0.3650023299383174,0.435896981033493,0.2924835439690025,0.134994410043886,0.1952887821458698,0.060246049072737,0.431924179753236,0.0100095866690873,0.8628518622458158,1.148131333984615
188,1.0389521974069873,1.4186246794750963,-0.4970721159565348,1.7927033000618613,-0.2179203654164635,-0.6162180237261303,2.147786747917141,-0.0657335049039338,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.622624615707936,-0.4549213488607922,0.0548163245620522,-1.2409863097607696,0.2822765359133516,-1.0712862413400317,-0.8455327956784641,-0.0707289047040783,1.1441097887759115,-0.1728862074608862,0.5593749888679063,1.0102247758426142,1.1976411756184142,1.2231776073653566,1.4941434274889174,0.6032924219470994,0.3248513930130799,0.5296458057728535,0.2625250573616735,0.3650329747126943,0.4359138968979765,0.2924738218242752,0.1349683471762335,0.1953165974663285,0.0602820134253666,0.4319650987450559,0.0100843994109431,0.8628867262200401
189,1.3096148047233904,1.4186246794750963,-0.4970721159565348,1.7927033000618613,-0.2994099075710394,-0.7231845248409675,2.1682763482499547,-0.3438025437029815,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7060568516137357,-0.5592895908386813,-0.2077573342525203,-1.4285139529445283,0.0386900478687862,-1.2845955670783915,-0.9924843496889106,-0.3231730878182776,1.0739105767776818,-0.5588175374506996,1.0051707209015708,0.5594817251750432,1.0102345236772123,1.1976616295191862,1.223197293799389,1.49413721746105,0.6033255793558661,0.3248802160905029,0.529721695349657,0.2625563664351287,0.3650505643213674,0.4359045283580457,0.2924490843466861,0.1349959223793411,0.1953538343744746,0.0603205648915908,0.4320436502252945,0.0101597136784372
351,2.320930682712752,1.4186246794750963,0.2876111150730114,1.9707659312363184,-0.2233107242360269,0.3821359866790175,-0.7183567569084529,1.472542253600667,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0107587684370892,-0.6286417658827604,-1.0070221552452037,-1.8837397260244568,-0.5968468863928641,-1.8331384465462128,-0.4958291063669735,-0.9796167065787436,1.6966608744026548,-1.181550339894308,0.7021989386288827,0.974894171513105,0.7002127339348956,0.5536869825755935,0.3579728991124466,0.6097022261148171,0.3988753490951919,0.800842103857895,0.2901100015099516,0.071828917644306,-0.1378679488258258,0.4502534946177662,0.4370149695695682,0.2477603921607435,0.6924714615884541,0.1144974478530898,-0.036193527899951,-0.1815596782073397
